trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN30429R597826:2021-12-08T20:44:38Z,06:05:00,06:05:00,StopPoint:OCECar TER-87640961,11,,0,0,
OCESN30429R597826:2021-12-08T20:44:38Z,06:10:00,06:10:00,StopPoint:OCECar TER-87640870,12,,0,0,
OCESN30429R597826:2021-12-08T20:44:38Z,06:11:00,06:11:00,StopPoint:OCECar TER-87678482,13,,0,0,
OCESN30429R597826:2021-12-08T20:44:38Z,06:12:00,06:12:00,StopPoint:OCECar TER-87640854,14,,0,0,
OCESN30429R597826:2021-12-08T20:44:38Z,06:14:00,06:14:00,StopPoint:OCECar TER-87640847,15,,0,0,
OCESN30429R597826:2021-12-08T20:44:38Z,06:16:00,06:16:00,StopPoint:OCECar TER-87640839,16,,0,0,
OCESN30429R597826:2021-12-08T20:44:38Z,06:18:00,06:18:00,StopPoint:OCECar TER-87678490,17,,0,0,
OCESN30429R597826:2021-12-08T20:44:38Z,06:21:00,06:21:00,StopPoint:OCECar TER-87640805,18,,0,0,
OCESN30429R597826:2021-12-08T20:44:38Z,06:22:00,06:22:00,StopPoint:OCECar TER-87640813,19,,0,0,
OCESN30429R597826:2021-12-08T20:44:38Z,06:25:00,06:25:00,StopPoint:OCECar TER-87640821,20,,0,0,
OCESN30429R597826:2021-12-08T20:44:38Z,06:35:00,06:35:00,StopPoint:OCECar TER-87640458,21,,0,0,
OCESN30429R597826:2021-12-08T20:44:38Z,06:38:00,06:38:00,StopPoint:OCECar TER-87640441,22,,0,0,
OCESN30429R597826:2021-12-08T20:44:38Z,06:44:00,06:44:00,StopPoint:OCECar TER-87640409,23,,0,0,
OCESN30429R597826:2021-12-08T20:44:38Z,06:47:00,06:47:00,StopPoint:OCECar TER-87214056,24,,1,0,
OCESN30430R599817:2021-12-08T20:44:38Z,07:15:00,07:15:00,StopPoint:OCECar TER-87214056,0,,0,1,
OCESN30430R599817:2021-12-08T20:44:38Z,07:17:00,07:17:00,StopPoint:OCECar TER-87640409,1,,0,0,
OCESN30430R599817:2021-12-08T20:44:38Z,07:22:00,07:22:00,StopPoint:OCECar TER-87640441,2,,0,0,
OCESN30430R599817:2021-12-08T20:44:38Z,07:25:00,07:25:00,StopPoint:OCECar TER-87640458,3,,0,0,
OCESN30430R599817:2021-12-08T20:44:38Z,07:33:00,07:33:00,StopPoint:OCECar TER-87640789,4,,0,0,
OCESN30430R599817:2021-12-08T20:44:38Z,07:35:00,07:35:00,StopPoint:OCECar TER-87640839,5,,0,0,
OCESN30430R599817:2021-12-08T20:44:38Z,07:37:00,07:37:00,StopPoint:OCECar TER-87640847,6,,0,0,
OCESN30430R599817:2021-12-08T20:44:38Z,07:39:00,07:39:00,StopPoint:OCECar TER-87640854,7,,0,0,
OCESN30430R599817:2021-12-08T20:44:38Z,07:40:00,07:40:00,StopPoint:OCECar TER-87678482,8,,0,0,
